gene_combination,sens.score,rank
FH;RAD17_mis,-0.511784053,19931
INIP;PCNA,-0.511741615,19932
RAD51AP1;UVSSA,-0.511734119,19933
COPS5;MSH2,-0.511704596,19934
FANCF;POLR2D_mis,-0.51167383,19935
DTL;EXO5,-0.511669018,19936
LIG4;UBE2V2,-0.511661083,19937
POLR2B_mis;SPATA22,-0.511648616,19938
COPS5;XAB2_mis,-0.5116474,19939
KIN;RBM17_mis,-0.511647,19940
CHEK2;RNF138,-0.511613968,19941
MBTD1;RRM2B,-0.511608432,19942
DDX1;FMN2,-0.511576414,19943
ASCC2;SMARCAL1,-0.511501244,19944
POLR2A_mis;RAD52,-0.511475397,19945
RPS3_mis;TP53,-0.511464353,19946
PIAS4;RECQL5,-0.511440583,19947
FANCA;HUWE1,-0.511418446,19948
COPS5;FUS,-0.511367172,19949
CHAF1B_mis;ZMPSTE24,-0.511354677,19950
NUDT16L1;WDHD1_mis,-0.511347242,19951
SMARCAL1;UBE2V1,-0.511329292,19952
ING3;TDP1,-0.511329256,19953
CHAF1B_mis;ETAA1,-0.511321023,19954
DDX1;PARP3,-0.51130196,19955
RHNO1;ZNF830_mis,-0.511210621,19956
GTF2H5;TNP1,-0.511184923,19957
COPS4;POLR2G_mis,-0.511160639,19958
KIAA0101;UBE2N,-0.511152712,19959
DNA2_mis;EXO1,-0.511135813,19960
RFC5_mis;TP53BP1,-0.511106884,19961
DEK;GTF2H1,-0.511100997,19962
FZR1;RFC4_mis,-0.511067808,19963
CDKN2D;POLD3_mis,-0.511062517,19964
LIG1;RAD54B,-0.511053845,19965
DDX11;STUB1,-0.511042076,19966
COPS2;RMI2,-0.511024967,19967
EPC1;POLR2F,-0.511018299,19968
MCMDC2;MRE11A,-0.511018017,19969
PARG;XRCC5_mis,-0.511005374,19970
ERCC3_mis;FANCF,-0.511004739,19971
RAB43;RNASEH2A,-0.510986334,19972
ATRX_mis;OBFC1,-0.510974544,19973
UIMC1;UVSSA,-0.5109605,19974
MUS81;PRPF19_mis,-0.510928781,19975
HUS1B;UBE2B,-0.510927095,19976
MUTYH;PRDM9,-0.510918098,19977
ABL1;NBN,-0.51090592,19978
INO80B_mis;POLR1A,-0.510896799,19979
HMGA2;POLR2E_mis,-0.510844141,19980
PIF1;RAD50,-0.510843961,19981
PPP5C;RNASEH2A,-0.51076568,19982
DHX9;ZMPSTE24,-0.510758018,19983
ACTR2_mis;NABP2,-0.510753076,19984
EME1;MSH2,-0.510746885,19985
POLB;SMC3,-0.510740556,19986
MAD2L2;TFPT,-0.510733557,19987
RPA1_mis;TFPT,-0.510718472,19988
BACH1;WDHD1_mis,-0.510702904,19989
COPS3;COPS8,-0.510695628,19990
ERCC6L2;PALB2,-0.510684145,19991
PRKDC;RAD17_mis,-0.510669724,19992
CDKN2D;FAM35A,-0.510668206,19993
OTUB1;USP51,-0.510668028,19994
BLM;UPF1,-0.510667724,19995
CEP164;SLX4,-0.510649943,19996
BIVM.ERCC5;HUS1_mis,-0.510635784,19997
RPS3_mis;SMARCB1,-0.510617815,19998
PARPBP;PIF1,-0.510564553,19999
ATM;FANCI_mis,-0.510548058,20000
HIST4H4;SUPT16H,-0.510544624,20001
AUNIP;POLD2_mis,-0.510524429,20002
ACTL6A_mis;ZRANB3,-0.510507058,20003
C11orf30;SETD2,-0.510485867,20004
LIG1;SWSAP1,-0.510482686,20005
RAD21L1;SIRT6,-0.510462705,20006
COPS5;PIF1,-0.510403693,20007
NSMCE2;TAOK3,-0.510403641,20008
EYA3;GTF2H3,-0.510396728,20009
BRCA1_mis;SIRT1,-0.510359604,20010
MC1R;RUVBL1_mis,-0.510329242,20011
MEN1;PDS5A,-0.510321057,20012
HELB;USP10,-0.510292,20013
DHX9;FH,-0.510290657,20014
ALKBH1;CEBPG,-0.510269309,20015
POLD1_mis;SMCHD1,-0.51026382,20016
POLD1_mis;POLM,-0.510263348,20017
ACTR8_mis;CLSPN,-0.510262975,20018
CDC14B;FAM178A,-0.510230631,20019
INO80B_mis;MTA1,-0.510201828,20020
MNAT1;NHEJ1,-0.510160126,20021
CINP;EXO5,-0.510145055,20022
DCLRE1B;RUVBL1_mis,-0.510137174,20023
ACTL6A_mis;SWSAP1,-0.510133565,20024
PAXIP1;UBB,-0.510108999,20025
ATM;RAD17_mis,-0.510097707,20026
FAM35A;RNF8,-0.510094146,20027
FAN1;NPLOC4,-0.510074318,20028
ASCC1;VCP_mis,-0.510034956,20029
COPS4;DOT1L,-0.510021948,20030
MSH4;NSMCE1_mis,-0.510021749,20031
FIGNL1;PAXIP1,-0.510020285,20032
KIN;UBE2T,-0.510016674,20033
EYA4;RNF8,-0.510003937,20034
CHD1L;FIGNL2,-0.509966334,20035
DDB1_mis;ENDOV,-0.509966031,20036
POLD1_mis;SLX1A,-0.509962608,20037
FIGNL1;HUWE1,-0.50995671,20038
MSH5;SMARCB1,-0.509943753,20039
RAD1;RAD51B,-0.509919163,20040
EPC1;PRDM9,-0.509869345,20041
FANCF;INO80_mis,-0.509858931,20042
RUVBL2_mis;SPO11,-0.509855025,20043
MCM7;MEIOB,-0.509821198,20044
PAXIP1;UCHL5,-0.509808803,20045
GTF2H1;POLD3_mis,-0.509798983,20046
OTUB1;STRA13,-0.509796995,20047
DDB1_mis;KDM2A,-0.509794695,20048
ANKRD32;MRE11A,-0.509787502,20049
MCM6_mis;NUCKS1,-0.509779615,20050
CLSPN;TMEM189.UBE2V1,-0.509777523,20051
ERCC4;ZNF365,-0.509774186,20052
CEBPG;SHPRH,-0.509767625,20053
KDM2A;SMG1,-0.509760224,20054
MMS22L;PIAS4,-0.509759491,20055
HUS1_mis;MRE11A,-0.509753532,20056
MCM8;RHNO1,-0.50974136,20057
CDK9;PIAS4,-0.509710472,20058
INO80B_mis;PML,-0.509682948,20059
CHRNA4;KDM1A,-0.509676377,20060
UVRAG;XRCC1,-0.509662435,20061
ATM;VPS72_mis,-0.509627362,20062
FANCI_mis;GTF2H5,-0.50957498,20063
MNAT1;RNF138,-0.509562135,20064
DEK;TFIP11_mis,-0.50950458,20065
APEX2;NABP2,-0.509499732,20066
CHEK1_mis;ZRANB3,-0.509484187,20067
MCM9;WDR48,-0.509400579,20068
CHEK2;UPF1,-0.50938792,20069
COPS3;ERCC4,-0.509371476,20070
LIG1;PARP1,-0.509253766,20071
INO80_mis;UBE2D3,-0.509253478,20072
RAD21;UBE2V2,-0.509250611,20073
RECQL5;TOP3A,-0.509234962,20074
NPLOC4;TIMELESS_mis,-0.509234299,20075
CHAF1A;RMI2,-0.509226644,20076
MUM1;NSMCE2,-0.509214951,20077
DMAP1_mis;PPIE_mis,-0.50919116,20078
TRIP12;UFD1L,-0.509171597,20079
ERCC4;RAB43,-0.509158385,20080
FANCA;KDM2A,-0.509088392,20081
PRMT6;UBE2D3,-0.509087721,20082
ISG15;UBE2V1,-0.509083342,20083
CHEK2;RAD17_mis,-0.5090673,20084
POLQ;RAD50,-0.509041893,20085
BRCA1_mis;POLL,-0.509026271,20086
NSMCE1_mis;TFPT,-0.50902212,20087
FGF10;PIAS4,-0.509020946,20088
POLR2B_mis;RFWD3,-0.508992037,20089
BARD1;HELB,-0.508974391,20090
ACTR5;CDC14B,-0.508963902,20091
GLTSCR2_mis;GPS1,-0.508959452,20092
HIST3H2A;SFPQ,-0.508887509,20093
ERCC2_mis;UVSSA,-0.508843295,20094
MCM3_mis;MCM7,-0.508835244,20095
POLD4;RUVBL1_mis,-0.508802796,20096
SETMAR;TEX15,-0.508800494,20097
MSH2;XRCC6_mis,-0.508795958,20098
GTF2H2_mis;UVSSA,-0.508753749,20099
PSME4;UBB,-0.508733791,20100
FAM35A;HUS1_mis,-0.508724744,20101
MORF4L2;ZNF365,-0.508703521,20102
MCMDC2;PSMD14_mis,-0.508692095,20103
MB21D1;RFC5_mis,-0.508674536,20104
MUTYH;NSMCE2,-0.50865363,20105
MCM8;PIAS4,-0.508649304,20106
RAD52;TRRAP,-0.508642192,20107
PMS2;VCP_mis,-0.508640014,20108
PIAS4;UFD1L,-0.508626878,20109
NUDT16;RAD50,-0.508590673,20110
MCRS1;SLC30A9,-0.50857266,20111
FANCG;MCM4,-0.508536417,20112
BRCA2;POLE2_mis,-0.508534395,20113
POLR1A;POLR2L,-0.508525377,20114
RAD1;TOPBP1_mis,-0.508512683,20115
EP400;MSH4,-0.508483736,20116
ATRIP_mis;POLR2K_mis,-0.508451794,20117
CXorf57;UVSSA,-0.508412995,20118
ACTR5;PARP10,-0.508397288,20119
BARD1;RBM17_mis,-0.508397055,20120
POLR2E_mis;XRCC1,-0.508386257,20121
FANCL;XRCC4,-0.508383954,20122
ACTR2_mis;APITD1,-0.508325719,20123
HUS1B;TAOK3,-0.508319068,20124
LIG1;NEIL1,-0.508313286,20125
ATRX_mis;CBX8,-0.508303398,20126
EEPD1;XRCC6BP1,-0.508285107,20127
EYA3;POLL,-0.508265786,20128
ERCC4;USP10,-0.508265781,20129
KIAA0430;SPATA22,-0.508189714,20130
UFD1L;WDR48,-0.508170853,20131
NUDT1;PRPF19_mis,-0.508148766,20132
ACTL6A_mis;OGG1,-0.508088352,20133
EYA3;SMC5,-0.508087825,20134
DNA2_mis;MLH1,-0.508066263,20135
AQR_mis;WRNIP1,-0.508062693,20136
MMS22L;PML,-0.508048465,20137
INO80C;UBE2T,-0.508031129,20138
ASTE1;RPAIN,-0.508007677,20139
AQR_mis;KIAA0101,-0.507996661,20140
INO80_mis;RPA4,-0.507978475,20141
PNKP;ZRANB3,-0.507977953,20142
CDK9;MCM8,-0.507977456,20143
KIN;NDNL2,-0.507974497,20144
VCP_mis;XRCC5_mis,-0.507953409,20145
PPP4R2;RFC5_mis,-0.507927313,20146
MBD4;NPLOC4,-0.507923626,20147
FANCA;FOXM1,-0.507921095,20148
PARPBP;PPP4R2,-0.507911748,20149
HELB;MBTD1,-0.507897259,20150
FANCB;POLR2A_mis,-0.507880334,20151
HMGB1;PIAS4,-0.507853404,20152
CHAF1B_mis;MCM6_mis,-0.507847298,20153
FANCC;PPP4C,-0.507818732,20154
RECQL5;TERF2,-0.507814599,20155
PIAS4;RAD23B,-0.507811039,20156
TONSL_mis;VCP_mis,-0.50780225,20157
HMGB2;NDNL2,-0.507738026,20158
ANKRD32;MTA1,-0.507731221,20159
HIST3H3;RFC1,-0.507719516,20160
CHAF1B_mis;EME1,-0.507697203,20161
TERF2;UBE2V2,-0.507680681,20162
HELB;RFC5_mis,-0.50767824,20163
RBBP8;VCP_mis,-0.50766535,20164
CHEK1_mis;XRCC6BP1,-0.50764442,20165
MEAF6;NABP2,-0.507614937,20166
ALKBH1;WHSC1,-0.507566568,20167
TCEA1;WRAP53,-0.507555898,20168
POLE2_mis;POLI,-0.507537431,20169
ACTR2_mis;MRGBP,-0.507532382,20170
ATRIP_mis;MLH1,-0.507530104,20171
GLTSCR2_mis;PTTG1,-0.507458827,20172
RAD51D;STRA13,-0.507426762,20173
GTF2H2_mis;KAT5,-0.50742447,20174
GLTSCR2_mis;SUV420H2,-0.507412012,20175
POLA1;XRCC2,-0.507393807,20176
CUL4B;USP45,-0.507383809,20177
MAD2L2;MCRS1,-0.507376198,20178
INTS3_mis;RBX1_mis,-0.507373611,20179
CLSPN;SWI5,-0.507316884,20180
APLF;XAB2_mis,-0.507296735,20181
RBBP8;TONSL_mis,-0.507294156,20182
MSH3;TICRR_mis,-0.507266531,20183
GTF2H3;NPLOC4,-0.507239728,20184
RECQL4_mis;UBE2T,-0.507229912,20185
REV1;RTEL1,-0.507217722,20186
POLR2D_mis;USP10,-0.507216697,20187
FANCA;TRRAP,-0.507200758,20188
PARP3;TERF2,-0.507183624,20189
FTO;XAB2_mis,-0.507163275,20190
MCM5;PRKCG,-0.5071359,20191
FANCB;RECQL,-0.507113542,20192
ING3;MBTD1,-0.507071246,20193
FANCI_mis;SMARCAL1,-0.507071061,20194
EPC2;MCM8,-0.507060046,20195
MAGEF1;MNAT1,-0.507045344,20196
RFC4_mis;UBE2D3,-0.507041867,20197
RFC4_mis;SUPT16H,-0.507030181,20198
EME2;PAXIP1,-0.507001719,20199
APBB1;RAD51,-0.506995842,20200
PRIMPOL;SSRP1_mis,-0.506963629,20201
MSH2;SFPQ,-0.506963461,20202
DTX3L;PSMD14_mis,-0.506962884,20203
KIN;RAD17_mis,-0.50696175,20204
C19orf40;ISG15,-0.50693632,20205
PARK7;RAD23A,-0.506918672,20206
ISG15;SUV420H2,-0.50689922,20207
APLF;ING3,-0.506885078,20208
NEIL2;POLR2D_mis,-0.506864628,20209
EME2;RECQL,-0.506856899,20210
EXD2;RFC4_mis,-0.506849195,20211
POLR2F;VCP_mis,-0.506848793,20212
PSMD14_mis;ZNF830_mis,-0.506812128,20213
RAD50;TEX15,-0.506783579,20214
CUL4B;HUWE1,-0.506777262,20215
ACTB;TERF2,-0.506741131,20216
PCNA;UBQLN4,-0.506715759,20217
RFC3_mis;RNF113A_mis,-0.506692877,20218
KDM1A;PARPBP,-0.506688694,20219
DMAP1_mis;SMARCAL1,-0.506655825,20220
ACTL6A_mis;FZR1,-0.506637392,20221
TDP1;ZNF365,-0.506612892,20222
MORF4L2;SPIDR,-0.506607389,20223
DCLRE1A;UFD1L,-0.506606716,20224
ASCC2;INO80C,-0.506578465,20225
PAPD7;RAD21,-0.506575008,20226
HINFP_mis;SFPQ,-0.506559495,20227
NFRKB;RAD50,-0.506517943,20228
ABL1;UBE2V2,-0.506506209,20229
TRIM25;TRIP12,-0.506496351,20230
TCEA1;USP10,-0.506491142,20231
RHNO1;USP10,-0.506453611,20232
ISG15;UBE2W,-0.506436284,20233
APEX2;CCNH_mis,-0.506402135,20234
LIG1;RAD9B,-0.506396781,20235
FANCF;XPA,-0.506363181,20236
UBE2A;XRCC2,-0.506342611,20237
NSMCE2;SMC5,-0.506319831,20238
MTA1;OTUB1,-0.506305875,20239
COPS3;UBR5,-0.506286931,20240
MMS19;UBC,-0.506284632,20241
OTUB1;PTTG1,-0.506277843,20242
FANCA;XPC,-0.506277154,20243
MSH6;TERF2,-0.506275965,20244
RRM1_mis;TP53BP1,-0.506272238,20245
RMI1;SLX1A,-0.506269059,20246
C9orf142;SIRT6,-0.506215641,20247
HUS1_mis;PARP9,-0.506188014,20248
C19orf40;UBE2T,-0.506167697,20249
POLI;SHFM1_mis,-0.506162422,20250
ASCC2;TAOK3,-0.50615486,20251
FAM175A;FANCA,-0.506138032,20252
MCM8;MRE11A,-0.506090577,20253
RFC2_mis;SHPRH,-0.506082737,20254
PMS2;UFD1L,-0.506071815,20255
CHAF1B_mis;POLR2D_mis,-0.506061825,20256
CDK1_mis;GEN1,-0.506057743,20257
TFPT;UCHL5,-0.506048602,20258
GTF2H5;POLR2I_mis,-0.505962377,20259
ERCC2_mis;POLR2I_mis,-0.505948137,20260
CHEK2;FANCE,-0.505944279,20261
CETN1;MBD4,-0.505938045,20262
GTF2H3;RPS3_mis,-0.505905731,20263
DTL;MMS19,-0.505868967,20264
C20orf196;DMAP1_mis,-0.505858232,20265
KAT5;RMI2,-0.505832504,20266
ERCC6L2;PARP4,-0.505805259,20267
MCRS1;RPA1_mis,-0.50576064,20268
MSH5;MUTYH,-0.505737255,20269
NSMCE4A;UBE2V2,-0.505734132,20270
ALKBH1;GTF2H4_mis,-0.505724301,20271
UBE2B;UNG,-0.505718165,20272
GTF2H3;UBR5,-0.505699609,20273
INO80B_mis;MRE11A,-0.505608276,20274
POLD1_mis;RAD1,-0.505577091,20275
PRKCG;SSRP1_mis,-0.505553358,20276
ACTR2_mis;HIST3H2A,-0.50553644,20277
ASCC2;PARP4,-0.505535786,20278
BOD1L1;INO80_mis,-0.505523113,20279
FH;ZFYVE26,-0.505475824,20280
IGHMBP2;TP73,-0.505467771,20281
BRCA1_mis;POLN,-0.505464487,20282
EEPD1;EPC1,-0.505460338,20283
UBE2V2;XAB2_mis,-0.505444819,20284
EME1;MBTD1,-0.505442761,20285
CHAF1B_mis;UBE2A,-0.505428117,20286
GTF2H3;WHSC1,-0.505410458,20287
NHEJ1;TERF2IP,-0.505348886,20288
ERCC3_mis;RAD51D,-0.505345742,20289
PAPD7;TIMELESS_mis,-0.505328651,20290
FANCI_mis;PTTG1,-0.505319799,20291
DOT1L;ENDOV,-0.505308292,20292
TFIP11_mis;UPF1,-0.505306461,20293
CDKN2D;UVSSA,-0.505294205,20294
MSH4;MUM1,-0.505285768,20295
COPS7A;GTF2H5,-0.505280782,20296
ERCC4;GTF2H5,-0.505237603,20297
PRPF19_mis;RBM17_mis,-0.505236536,20298
CHEK2;PTTG1,-0.505232573,20299
MCM5;UFD1L,-0.505226432,20300
RAD1;USP45,-0.505224008,20301
HELQ;MMS22L,-0.505195869,20302
DEK;INO80C,-0.505192134,20303
PRPF19_mis;TOP3A,-0.505159205,20304
RAD51B;XRCC2,-0.505126338,20305
TERF2;ZNF830_mis,-0.505100194,20306
ASCC1;UHRF1,-0.505094917,20307
HUWE1;UBR5,-0.505090232,20308
INTS3_mis;XPA,-0.505083422,20309
POLM;PRPF19_mis,-0.505065088,20310
ACTR2_mis;HMGA1,-0.504981173,20311
BACH1;GTF2H2_mis,-0.504952201,20312
PPP4C;RPA4,-0.504887782,20313
EID3;FH,-0.504881124,20314
GLTSCR2_mis;UBA52_mis,-0.504862256,20315
BARD1;DOT1L,-0.504848537,20316
MCM5;TMEM189.UBE2V1,-0.504808414,20317
BRD8;PSME4,-0.504807459,20318
FANCE;ZNF365,-0.50478973,20319
CHAF1B_mis;PCNA,-0.504775087,20320
BRCA1_mis;POLG,-0.504767933,20321
FANCM;POLL,-0.50473832,20322
ADPRHL2;POLG2,-0.504722451,20323
APEX2;WDR33_mis,-0.504701676,20324
SMARCAL1;SSRP1_mis,-0.504689901,20325
PPP4C;SFR1,-0.504680141,20326
COPS6_mis;INO80B_mis,-0.50465642,20327
TRIM28;YEATS4,-0.504656336,20328
ERCC8;ZFYVE26,-0.504617302,20329
C20orf196;POLR2A_mis,-0.504545532,20330
ACTR5;ETAA1,-0.504524848,20331
CDK2;COPS4,-0.504492368,20332
ABL1;ZRANB3,-0.504469658,20333
ANKLE1;RPS3_mis,-0.504448084,20334
LIG3;MSH5,-0.504438362,20335
TNP1;XRCC3,-0.504382436,20336
BRCA1_mis;FGF10,-0.504368766,20337
ANKRD32;DNA2_mis,-0.504361201,20338
MCM7;UIMC1,-0.504349853,20339
DCLRE1C;KAT5,-0.504347654,20340
TFPT;UBE2D3,-0.504346708,20341
GTF2H3;PML,-0.504325239,20342
POLR2H_mis;UCHL5,-0.504324786,20343
AQR_mis;EP400,-0.504310008,20344
DDX11;ERCC4,-0.50426037,20345
APLF;DCLRE1B,-0.504254309,20346
RMI1;UHRF1,-0.50425036,20347
HUWE1;RAB43,-0.504238077,20348
ALKBH2;RAD50,-0.504229014,20349
CDC14B;MCMDC2,-0.504222723,20350
MCM5;XRCC5_mis,-0.504222686,20351
COPS5;RAD21,-0.504219907,20352
C20orf196;COPS3,-0.50421089,20353
FAM175A;RRM2B,-0.504183217,20354
MRE11A;POLD3_mis,-0.504170727,20355
COPS4;MMS22L,-0.504157598,20356
NEIL3;VCP_mis,-0.504083621,20357
HUS1B;MSH5,-0.50405876,20358
BTG2;POLR1B_mis,-0.504049461,20359
CETN2;NEIL2,-0.504034672,20360
BRCA1_mis;SMC1A_mis,-0.504015234,20361
CDCA5_mis;PMS2,-0.5040093,20362
SETX;TONSL_mis,-0.503999622,20363
ERCC2_mis;POLR2E_mis,-0.503980499,20364
KIAA0430;MCMDC2,-0.503973057,20365
LIG4;UHRF1,-0.503958249,20366
C11orf30;SFPQ,-0.503833712,20367
ASCC1;HIST3H3,-0.503817685,20368
CHAF1B_mis;EYA2,-0.503815783,20369
CUL4B;ISG15,-0.503812855,20370
ACTR5;ZNF365,-0.503811462,20371
C9orf142;GPS1,-0.503783189,20372
HUWE1;PSME4,-0.503778739,20373
HSF1;MORF4L2,-0.503728056,20374
RAD1;RAD21L1,-0.503717616,20375
FIGNL1;MLH1,-0.503679424,20376
CDC7;RMI2,-0.503657775,20377
POLR2D_mis;TERF2,-0.503637569,20378
INO80_mis;REXO4,-0.503623084,20379
COPS8;EYA4,-0.503617475,20380
SPIRE2;UFD1L,-0.503598526,20381
RBX1_mis;STUB1,-0.503585751,20382
COPS6_mis;GTF2H1,-0.503565431,20383
CHRNA4;TFPT,-0.503564452,20384
ACTL6A_mis;RIF1,-0.50351206,20385
POLR2H_mis;RAD50,-0.503496292,20386
FMN2;RAD9A_mis,-0.503491941,20387
COPS5;FANCE,-0.503431358,20388
ATM;DDB1_mis,-0.503427624,20389
APEX2;ERCC5,-0.503407022,20390
MRGBP;TP53,-0.503382861,20391
MSH6;PPIE_mis,-0.503351889,20392
C12orf5;DMC1,-0.503327552,20393
EME1;REV1,-0.503318446,20394
HMGB1;WRAP53,-0.503302249,20395
DCLRE1B;POLG2,-0.503267673,20396
CDK7_mis;XRCC6_mis,-0.503265838,20397
BARD1;POLQ,-0.503221137,20398
OTUB1;ZFYVE26,-0.503204057,20399
FAM168A;SUV420H2,-0.503197772,20400
C19orf40;INO80_mis,-0.503196549,20401
PARP4;RPAIN,-0.503191333,20402
ASCC2;MUTYH,-0.503188058,20403
C1orf86;MTA1,-0.503168462,20404
KIAA0101;MC1R,-0.503166265,20405
ENDOV;WDR70_mis,-0.503164333,20406
OBFC1;XRCC3,-0.503100369,20407
TIMELESS_mis;UVRAG,-0.503095767,20408
MORF4L2;TOP3A,-0.503088633,20409
MCM9;NBN,-0.503078283,20410
MSH4;SMCHD1,-0.503067537,20411
CDK7_mis;SUV420H2,-0.503049101,20412
DNA2_mis;SSRP1_mis,-0.503045502,20413
POLG;RECQL4_mis,-0.503032074,20414
HIST4H4;MUTYH,-0.503028026,20415
NDNL2;SMARCAL1,-0.503021689,20416
INTS3_mis;PPP4R2,-0.503004817,20417
APLF;SFPQ,-0.502985624,20418
PCNA;POLR1A,-0.502978808,20419
FBXO6;UBE2B,-0.502963829,20420
POLR1B_mis;PPP4R2,-0.502960683,20421
UBC;XRCC4,-0.50295638,20422
LIG1;SLX1A,-0.502904883,20423
APTX;POLR2D_mis,-0.50285339,20424
CDC5L_mis;UBE2N,-0.502846469,20425
RNF113A_mis;UBE2V1,-0.502844546,20426
MCM9;NDNL2,-0.502839292,20427
POLH;WRAP53,-0.502835447,20428
BRCA1_mis;MB21D1,-0.50277893,20429
APEX2;EP400,-0.502746334,20430
ATRX_mis;MUTYH,-0.502691306,20431
C12orf5;MRGBP,-0.502685583,20432
CDC14B;SWI5,-0.502683342,20433
POLD1_mis;RPS3_mis,-0.502681235,20434
EPC1;HUWE1,-0.502660851,20435
MUM1;SMARCAD1,-0.502643352,20436
MSH5;PNKP,-0.502629769,20437
CUL4B;FZR1,-0.502623041,20438
CHD1L;FANCG,-0.502606145,20439
STRA13;WDR48,-0.502603281,20440
REV3L;VPS72_mis,-0.502590155,20441
MAGEF1;SLX1A,-0.502568238,20442
FIGNL1;MAD2L2,-0.50252479,20443
TP53BP1;TRIP12,-0.502494509,20444
GEN1;RPA3_mis,-0.502491804,20445
FANCL;TONSL_mis,-0.502467686,20446
HMGA1;SHFM1_mis,-0.502457454,20447
PRKDC;UPF1,-0.502437215,20448
CDC14B;RPAIN,-0.502424527,20449
MSH4;RFC3_mis,-0.502380811,20450
NABP2;SHFM1_mis,-0.502373573,20451
CDK9;INO80E,-0.502307797,20452
FANCA;INO80C,-0.502283522,20453
MLH1;UBE2B,-0.502274532,20454
KIF22;UBC,-0.502268456,20455
ALKBH3;RPS3_mis,-0.50226149,20456
C9orf142;FZR1,-0.502254696,20457
FANCG;RAD50,-0.502249894,20458
MPG;PSME4,-0.502244421,20459
FBXO18;TERF2,-0.502236382,20460
VCP_mis;WDHD1_mis,-0.502225974,20461
COPS4;INO80E,-0.50220506,20462
ATRIP_mis;SWSAP1,-0.502195083,20463
AQR_mis;ERCC6,-0.502159651,20464
ACTR2_mis;UCHL5,-0.50215507,20465
ERCC6L2;ZFYVE26,-0.502153243,20466
ZFYVE26;ZRANB3,-0.502151118,20467
ACTR5;MAGEF1,-0.50214226,20468
C19orf40;FOXM1,-0.502131797,20469
COPS2;TONSL_mis,-0.502131565,20470
SMCHD1;ZRANB3,-0.502119693,20471
RPS3_mis;ZBTB1,-0.502118017,20472
AP5Z1;REXO4,-0.502099801,20473
POLR1A;SPRTN,-0.502085518,20474
PNKP;RPAIN,-0.502066112,20475
LIG3;PRMT6,-0.502053683,20476
RPAIN;XPC,-0.502050768,20477
ASCC2;ERCC1,-0.501973438,20478
POLR2A_mis;TRIM25,-0.501962867,20479
HUWE1;USP45,-0.501957829,20480
APEX2;CEBPG,-0.501953287,20481
ERCC8;KAT5,-0.501934832,20482
POLR2L;USP51,-0.501932696,20483
ANKRD32;RFC1,-0.501929208,20484
CDC7;KDM2A,-0.501925446,20485
FANCL;TAOK3,-0.501922602,20486
STRA13;USP51,-0.501898029,20487
GTF2H5;MRE11A,-0.501873691,20488
INIP;TCEA1,-0.50187018,20489
NIPBL;RFWD3,-0.501859598,20490
RBBP8;TMEM161A,-0.50183362,20491
RNF138;WDHD1_mis,-0.501831867,20492
ERCC6L2;HUWE1,-0.501816742,20493
ATR;MCM3_mis,-0.501812609,20494
CDC14B;TNP1,-0.501812075,20495
FAN1;XRCC4,-0.501808497,20496
FAM175A;RNF113A_mis,-0.501785197,20497
ATRIP_mis;TFPT,-0.501768652,20498
KIAA0101;RFC2_mis,-0.501737709,20499
REV3L;TDP2,-0.501737168,20500
APEX1;EP400,-0.501733829,20501
MUTYH;USP51,-0.501715336,20502
MDC1;RAD50,-0.501656816,20503
INO80E;XPA,-0.501634018,20504
DOT1L;PPP4C,-0.501615515,20505
RAD50;RPA1_mis,-0.501613498,20506
ALKBH1;PRKCG,-0.501612774,20507
EYA4;NIPBL,-0.50158982,20508
BRCA1_mis;ZRANB3,-0.501550974,20509
ALKBH1;DNTT,-0.501539171,20510
BABAM1;SLX4,-0.501534749,20511
PARP4;RFC2_mis,-0.50152356,20512
FUS;RFC3_mis,-0.50145276,20513
BARD1;GTF2H2_mis,-0.501443371,20514
FTO;UFD1L,-0.501442801,20515
ALKBH1;RAD17_mis,-0.501441449,20516
FAM35A;PTTG1,-0.501440298,20517
INO80C;LIG3,-0.501428083,20518
DDX11;TFPT,-0.501335966,20519
MBTD1;MLH3,-0.501334644,20520
POLE2_mis;WDR33_mis,-0.501330261,20521
HDAC10;ZNF830_mis,-0.501318819,20522
KLHL15;TCEA1,-0.501306097,20523
C19orf40;MSH2,-0.501301228,20524
FANCG;RAD9B,-0.501275045,20525
FANCD2;STRA13,-0.501271747,20526
FANCC;RPS3_mis,-0.501249991,20527
MCM3_mis;NUDT16L1,-0.501248159,20528
TRRAP;UBC,-0.501210294,20529
MEN1;TDG,-0.501192801,20530
ASCC1;FEN1,-0.501183423,20531
BABAM1;HUS1_mis,-0.501169033,20532
POLG;TIMELESS_mis,-0.501142197,20533
APEX1;REXO4,-0.501141827,20534
CEBPG;DCLRE1C,-0.50113364,20535
FANCA;PARP10,-0.501126783,20536
NDNL2;VCP_mis,-0.501125657,20537
KIAA0430;POLR2B_mis,-0.501124256,20538
MEIOB;RPAIN,-0.501118605,20539
EID3;SMEK2,-0.501117013,20540
ASCC1;NDNL2,-0.501105498,20541
ACTR8_mis;PIF1,-0.50109834,20542
SMC3;USP43,-0.501042047,20543
RECQL;SFPQ,-0.501010192,20544
MPG;TP53BP1,-0.500945462,20545
PARPBP;USP43,-0.500939863,20546
KIF22;PDS5A,-0.500925908,20547
FANCI_mis;PARG,-0.500916058,20548
FAM168A;INO80B_mis,-0.500894212,20549
ASCC3;UBE2B,-0.500884623,20550
DDB1_mis;UBE2U,-0.500877588,20551
