GPS2	MYC	0.030672091806487323
GPS2	NHEJ1	0.010720180969488489
GPS2	NIPBL	0.024536474591520488
GPS2	NOTCH1	0.06421151396371677
GPS2	NR1D1	0.07360786749445442
GPS2	PARG	0.06788979211154077
GPS2	PARP2	0.06056137695295386
GPS2	PAXIP1	0.03628002974166007
GPS2	PCNA	0.046320746080497875
GPS2	PDS5B	0.054428499335648084
GPS2	PIK3CA	0.04622592729035033
GPS2	PNKP	0.011050431664408191
GPS2	PNRC2	0.03381066834508981
GPS2	POLB	0.055210551037904246
GPS2	POLD4	0.041280556730950574
GPS2	POLE3	0.03440942381763646
GPS2	POLQ	0.056243299331356196
GPS2	PPP2R5A	0.016099654798587548
GPS2	PRELID1	0.05724711559934435
GPS2	PRKDC	0.05659816656529273
GPS2	PRMT1	0.06116373523033581
GPS2	PSMA4	0.010630411096326214
GPS2	PSMB8	0.061014392345506235
GPS2	PSMD10	0.0474126571709656
GPS2	PTEN	0.07585546996557917
GPS2	PTPA	0.06518472086350346
GPS2	PUM1	0.0169318662362713
GPS2	RAC1	0.06021923431457044
GPS2	RAD18	0.033194561233798776
GPS2	RAD52	0.050701500153707876
GPS2	RCOR1	0.04078472005110552
GPS2	RFC2	0.03520009830751615
GPS2	RMI2	0.018925606236058025
GPS2	RNASEH2A	0.02217170984262905
GPS2	RNF168	0.07611264886337596
GPS2	RNF8	0.02089534692677356
GPS2	SLFN11	0.06203810858362585
GPS2	SMARCAL1	0.056646629854811476
GPS2	SMG5	0.025612187136759588
GPS2	SMG6	0.05081162136031885
GPS2	SP3	0.029127932433656474
GPS2	SPIDR	0.047169560843560346
GPS2	SS18L2	0.052487667609128576
GPS2	SUMO1	0.0657619444280004
GPS2	TMEM199	0.055254468924094184
GPS2	TOP3A	0.026072257359117963
GPS2	TP53	0.060320389074189865
GPS2	TRAIP	0.01092114706021935
GPS2	TRAT1	0.05470649695442065
GPS2	UBC	0.05504259856182294
GPS2	UIMC1	0.05017002964740716
GPS2	UPF3A	0.046775869190598535
GPS2	UPF3B	0.03204409404298701
GPS2	WDR61	0.012468339120730473
GPS2	WRAP53	0.014997390685097738
GPS2	XRCC4	0.05760677021369308
GPS2	YWHAE	0.05730333082759717
GPS2	YWHAZ	0.05696423525728014
GPS2	ZNF407	0.0522466483107712
GPX4	MTF2	0.0357719902021592
GPX4	NR1D1	0.01276092974870769
GPX4	PRKDC	0.019042362509811186
GPX4	PSMB8	0.013898878823251422
GPX4	PTEN	0.022890839812095776
GPX4	SMARCAL1	0.011573007831986988
GTF3C5	MTF2	0.017567736827408316
H2AFX	MTF2	0.013037690490040525
HDAC1	MTF2	0.017619962647957295
HDAC3	MTF2	0.03834321169679029
HDAC3	PTEN	0.02013497694488701
HELLS	MTF2	0.02828690040069324
HELLS	PTEN	0.021761309430638615
HMGB1	KMT2C	0.013495038728618614
HMGB1	MLH1	0.013738506434334856
HMGB1	MTF2	0.038148383407871925
HMGB1	POLB	0.01481404913959497
HMGB1	PTEN	0.0110230594628382
HMGB1	TMEM199	0.011610115040078087
HMGB1	UIMC1	0.01516880023487525
HMGB2	MTF2	0.027902993041343874
HMGB2	PTEN	0.028488628395187128
HNRNPDL	MTF2	0.03625363869345434
HNRNPDL	PTEN	0.022294266303260937
